cell_id,lat,lon,probability,color_code
17261,43.68742393158582,-79.49709662339889,0.8930161682584453,#bf151b
38513,43.771717449238736,-79.34215819426437,0.8927396264542651,#bf151b
41159,43.67602648548222,-79.32494719639928,0.8924826133227387,#c1161b
36160,43.666647558420365,-79.36117786481299,0.8924499944253595,#c1161b
32017,43.65356966604699,-79.39129527839621,0.8920359988747814,#c1161b
42007,43.665135260111256,-79.31904862600305,0.8915782325315501,#c1161b
34786,43.668589444739794,-79.371048038091,0.8913146986299304,#c1161b
35983,43.662165153147285,-79.3625400761591,0.8911482424788261,#c1161b
44435,43.68287875959714,-79.30118376112704,0.8910493617793023,#c1161b
29951,43.65197797292992,-79.40621821185465,0.8902006512541388,#c2161b
26181,43.66495597725878,-79.43316150646807,0.8899730968980467,#c2161b
25458,43.63352136180958,-79.43893726611687,0.8898157722164137,#c2161b
39087,43.66904343438718,-79.3400260910499,0.8897834059188372,#c2161b
23785,43.67599351736076,-79.45024172892595,0.889675173035148,#c2161b
44765,43.670241796641236,-79.29905951636462,0.8895732418936474,#c2161b
21522,43.65190880704968,-79.46698180615783,0.8893370622617738,#c2161b
17432,43.68650752349153,-79.49587875784685,0.8892492718923439,#c2161b
39074,43.65734309941212,-79.34034853549554,0.8890049889941436,#c2161b
21694,43.651892172565006,-79.46574219285486,0.8886780109867852,#c2161b
38062,43.67545144563376,-79.34729252310781,0.8885808383239473,#c3161b
17433,43.68740761316888,-79.49585626163457,0.8885731398971335,#c3161b
35453,43.649617840375306,-79.36660104018164,0.888489903444387,#c3161b
35115,43.65505348759725,-79.3689338736842,0.8883415617990689,#c3161b
31698,43.67610577257129,-79.3931742684716,0.8882591150502596,#c3161b
32187,43.651752110631755,-79.39010377435505,0.8880913352980428,#c3161b
34437,43.66412456288333,-79.37364937526303,0.8878459067218597,#c3161b
26010,43.66587303621507,-79.43437797156452,0.887829265557532,#c3161b
39246,43.65732509000432,-79.33910888694693,0.8877807728077777,#c3161b
35635,43.6586005035644,-79.36511732010328,0.8877756206875486,#c3161b
28239,43.65935066259984,-79.41842504373952,0.8877207746207466,#c3161b
24286,43.66244192948663,-79.44686969059919,0.8874099697131974,#c3161b
40112,43.66263497894261,-79.33276119899735,0.8869182114915699,#c3161b
21520,43.650108640416846,-79.46702760426776,0.8864652040719312,#c4161c
23441,43.676027123716814,-79.45272193056756,0.8859367913408684,#c4161c
28240,43.66025072373607,-79.41840141178456,0.8855256396849029,#c4161c
28265,43.68275220257423,-79.41781025685017,0.8855039882401955,#c4161c
35979,43.658565007702855,-79.36263794150369,0.8854887539035164,#c4161c
28915,43.64848120885515,-79.41375048531903,0.8854050195623477,#c4161c
44761,43.66664177274525,-79.29916120328295,0.8853517530523041,#c4161c
23943,43.6633756746973,-79.44932615781066,0.8849415866440785,#c4161c
38437,43.70331628266307,-79.34404483071339,0.8848611358902753,#c4161c
44473,43.71707882546169,-79.30021757595446,0.8847683038677187,#c4161c
44763,43.66844178500143,-79.29911036217982,0.8847275621895659,#c5171c
29642,43.68351446056939,-79.40786472551646,0.8846272542617974,#c5171c
17601,43.68379092371975,-79.49470595363671,0.8845690737882309,#c5171c
40648,43.68058104291073,-79.32854232523832,0.8845625960855965,#c5171c
37565,43.69260570334075,-79.3505440071683,0.8845216047568488,#c5171c
32015,43.651769565269205,-79.39134333980898,0.884411306893045,#c5171c
