cell_id,lat,lon,probability,color_code
29768,43.64209461014764,-79.40771940547062,0.9986026936026936,#71020e
30104,43.63485957822742,-79.40543113027258,0.9985601069037601,#73030f
29932,43.63487686137267,-79.40667035773296,0.9983779956427016,#73030f
33394,43.65432968978852,-79.38135430968724,0.9981414141414141,#75030f
32344,43.638233883599064,-79.38922508339829,0.9976495726495728,#7a0510
26172,43.656855370786445,-79.433372205206,0.9976018518518519,#7a0510
32173,43.63915139570091,-79.3904403384443,0.9975793650793651,#7a0510
7923,43.64327910634961,-79.56515030282478,0.9966954559601617,#820711
33048,43.65256468309812,-79.38388182268427,0.9966211484593839,#820711
37005,43.6530579948575,-79.35534726292873,0.9963726708074535,#840711
29597,43.64301193048499,-79.4089350239412,0.9962444810091872,#860811
37179,43.65484021656581,-79.35405851737228,0.9957169312169314,#8a0812
38388,43.65921506038723,-79.34525769498383,0.9955462962962965,#8c0912
29423,43.64122905749547,-79.41022190113672,0.9952668845315905,#8e0912
25458,43.63352136180958,-79.43893726611687,0.9951517328979995,#8e0912
30123,43.65196067952224,-79.40497863309672,0.9949664502164505,#900a12
38535,43.63669635205347,-79.34463621526,0.9948258909677318,#920a13
7924,43.644179230827795,-79.56512887478307,0.9948168747516574,#920a13
30122,43.65106062293339,-79.4050024586695,0.9948131868131869,#920a13
31663,43.64460401629812,-79.3940143792825,0.9947829200353737,#920a13
32172,43.638251343487944,-79.39046437038411,0.9947225552225553,#920a13
38390,43.66101511748963,-79.34520824421463,0.9945322871572874,#940b13
37006,43.65395802903156,-79.3553226941098,0.9941993010429544,#960b13
34433,43.66052439875467,-79.3737465834653,0.9941396284363617,#980c13
18253,43.65132221612422,-79.49055720763502,0.993867467645541,#9a0c14
29425,43.64302917819507,-79.4101744210721,0.9937507631257633,#9a0c14
32016,43.652669615734524,-79.39131930965932,0.9934953702211767,#9c0d14
29767,43.641194550799625,-79.40774318192858,0.9924159761806819,#a50f15
24964,43.65337370941105,-79.44214320049483,0.9917022466780532,#a91016
35969,43.64956463336553,-79.36288252552418,0.9916116522366523,#a91016
31844,43.65268705748125,-79.39255889472386,0.9915936375528328,#a91016
35451,43.647817760344665,-79.36664983243121,0.9914015465155088,#aa1016
24787,43.64889023377947,-79.44349908576731,0.9912571917329982,#ab1016
28741,43.64669828288923,-79.41503734311289,0.9910089927642108,#ac1117
38389,43.660115089015164,-79.34523297017206,0.9907727838610191,#ad1117
7749,43.6414944100359,-79.56643261093197,0.9904792890800956,#af1117
28912,43.64578102548089,-79.41382155712888,0.9903358301055669,#b01217
29296,43.68174888302672,-79.41039272875621,0.9891968288342289,#b61319
35623,43.64780003921613,-79.36541036339975,0.9890455720749839,#b61319
30469,43.653726162954875,-79.40245175044306,0.9888048101995469,#b71319
33049,43.65346473013227,-79.38385768043395,0.9885072691469752,#b91419
31136,43.634755597368496,-79.39799578869898,0.986902863839303,#c1161b
25980,43.638870955312406,-79.43507943668962,0.9868803483151307,#c1161b
31313,43.639238496426245,-79.39663688247813,0.9862115515747867,#c4161c
36495,43.65851166312394,-79.35891888210824,0.985822644217381,#c7171c
26148,43.635253693211254,-79.43393363913833,0.9855794824399587,#c8171c
32691,43.64089907480033,-79.38667424724484,0.9853613383252523,#c9181d
30637,43.650108608599595,-79.40130766447075,0.9852774434314681,#c9181d
30105,43.63575963756431,-79.40540732456058,0.9851512028505677,#ca181d
30472,43.65642632764347,-79.40238014947371,0.9848072347902069,#cb181d
32014,43.65086951465104,-79.39136736884527,0.984737264438071,#cc191e
14122,43.64901095623857,-79.52037458075601,0.9845130811217767,#ce1a1e
30964,43.63477296108142,-79.39923500952975,0.9840020291169672,#d01d1f
