route_id,route_short_name,route_long_name,route_type,stop_id,stop_name,stop_lat,stop_lon
1,1,Yonge-University Line,1,13863,Bloor Station - Northbound Platform,43.671044,-79.385918
1,1,Yonge-University Line,1,13864,Bloor Station - Southbound Platform,43.670049,-79.385389
1,1,Yonge-University Line,1,13832,Cedarvale Station - Northbound Platform,43.700648,-79.436691
1,1,Yonge-University Line,1,13831,Cedarvale Station - Southbound Platform,43.699348,-79.436291
1,1,Yonge-University Line,1,13808,College Station - Northbound Platform,43.661449,-79.383088
1,1,Yonge-University Line,1,13807,College Station - Southbound Platform,43.660149,-79.382688
1,1,Yonge-University Line,1,13797,Davisville Station - Northbound Platform,43.698248,-79.39729
1,1,Yonge-University Line,1,13798,Davisville Station - Southbound Platform,43.697048,-79.39689
1,1,Yonge-University Line,1,15664,Downsview Park Station - Northbound Platform,43.753311,-79.478693
1,1,Yonge-University Line,1,15665,Downsview Park Station - Southbound Platform,43.753311,-79.478693
1,1,Yonge-University Line,1,13828,Dupont Station - Northbound Platform,43.674949,-79.40709
1,1,Yonge-University Line,1,13827,Dupont Station - Southbound Platform,43.673749,-79.406689
1,1,Yonge-University Line,1,13796,Eglinton Station - Northbound Platform,43.706548,-79.39839
1,1,Yonge-University Line,1,13795,Eglinton Station - Southbound Platform,43.704648,-79.39889
1,1,Yonge-University Line,1,14111,Finch Station - Southbound Platform,43.780147,-79.415692
1,1,Yonge-University Line,1,14944,Finch Station - Subway Platform,43.780847,-79.415291
1,1,Yonge-University Line,1,15659,Finch West Station - Northbound Platform,43.764855,-79.491118
1,1,Yonge-University Line,1,15658,Finch West Station - Southbound Platform,43.764855,-79.491118
1,1,Yonge-University Line,1,13833,Glencairn Station - Northbound Platform,43.709148,-79.440892
1,1,Yonge-University Line,1,13834,Glencairn Station - Southbound Platform,43.708048,-79.440191
1,1,Yonge-University Line,1,15661,Highway 407 Station - Northbound Platform,43.783359,-79.523454
1,1,Yonge-University Line,1,15660,Highway 407 Station - Southbound Platform,43.783359,-79.523454
1,1,Yonge-University Line,1,13813,King Station - Northbound Platform,43.649649,-79.378088
1,1,Yonge-University Line,1,13814,King Station - Southbound Platform,43.648449,-79.377688
1,1,Yonge-University Line,1,13794,Lawrence Station - Northbound Platform,43.726548,-79.40249
1,1,Yonge-University Line,1,13793,Lawrence Station - Southbound Platform,43.725348,-79.40229
1,1,Yonge-University Line,1,13836,Lawrence West Station - Northbound Platform,43.715784,-79.444038
1,1,Yonge-University Line,1,13835,Lawrence West Station - Southbound Platform,43.714748,-79.443791
1,1,Yonge-University Line,1,13825,Museum Station - Northbound Platform,43.667249,-79.393389
1,1,Yonge-University Line,1,13826,Museum Station - Southbound Platform,43.665949,-79.392989
1,1,Yonge-University Line,1,13790,North York Centre Station - Northbound Platform,43.768547,-79.412592
1,1,Yonge-University Line,1,13789,North York Centre Station - Southbound Platform,43.767347,-79.412492
1,1,Yonge-University Line,1,13820,Osgoode Station - Northbound Platform,43.651749,-79.386888
1,1,Yonge-University Line,1,13819,Osgoode Station - Southbound Platform,43.650449,-79.386488
1,1,Yonge-University Line,1,15656,Pioneer Village Station - Northbound Platform,43.776741,-79.509334
1,1,Yonge-University Line,1,15657,Pioneer Village Station - Southbound Platform,43.77675,-79.509372
1,1,Yonge-University Line,1,13812,Queen Station - Northbound Platform,43.653349,-79.379588
1,1,Yonge-University Line,1,13811,Queen Station - Southbound Platform,43.652149,-79.379188
1,1,Yonge-University Line,1,13824,Queen's Park Station - Northbound Platform,43.660549,-79.390689
1,1,Yonge-University Line,1,13823,Queen's Park Station - Southbound Platform,43.659249,-79.390289
1,1,Yonge-University Line,1,13804,Rosedale Station - Northbound Platform,43.677249,-79.388589
1,1,Yonge-University Line,1,13803,Rosedale Station - Southbound Platform,43.676049,-79.388089
1,1,Yonge-University Line,1,14110,Sheppard West Station - Southbound Platform,43.749147,-79.461993
1,1,Yonge-University Line,1,14945,Sheppard West Station - Subway Platform,43.750204,-79.462781
1,1,Yonge-University Line,1,13859,Sheppard-Yonge Station - Northbound Platform,43.761648,-79.410891
1,1,Yonge-University Line,1,13860,Sheppard-Yonge Station - Southbound Platform,43.760348,-79.410691
1,1,Yonge-University Line,1,13853,Spadina Station - Northbound Platform,43.670249,-79.405189
1,1,Yonge-University Line,1,13854,Spadina Station - Southbound Platform,43.669049,-79.404789
1,1,Yonge-University Line,1,13817,St Andrew Station - Northbound Platform,43.648249,-79.385088
1,1,Yonge-University Line,1,18373,St Andrew Station - Southbound Platform,43.647605,-79.385004
1,1,Yonge-University Line,1,13800,St Clair Station - Northbound Platform,43.688649,-79.393489
1,1,Yonge-University Line,1,13799,St Clair Station - Southbound Platform,43.687449,-79.393089
1,1,Yonge-University Line,1,13829,St Clair West Station - Northbound Platform,43.685148,-79.41589
1,1,Yonge-University Line,1,13830,St Clair West Station - Southbound Platform,43.683948,-79.41539
1,1,Yonge-University Line,1,13858,St George Station - Northbound Platform,43.668249,-79.399689
1,1,Yonge-University Line,1,13857,St George Station - Southbound Platform,43.668549,-79.397889
1,1,Yonge-University Line,1,13821,St Patrick Station - Northbound Platform,43.655249,-79.388388
1,1,Yonge-University Line,1,13822,St Patrick Station - Southbound Platform,43.654049,-79.387988
1,1,Yonge-University Line,1,13801,Summerhill Station - Northbound Platform,43.683349,-79.391189
1,1,Yonge-University Line,1,13802,Summerhill Station - Southbound Platform,43.682049,-79.390789
1,1,Yonge-University Line,1,13809,TMU Station - Northbound Platform,43.657149,-79.381188
1,1,Yonge-University Line,1,13810,TMU Station - Southbound Platform,43.655949,-79.380788
1,1,Yonge-University Line,1,13815,Union Station - Northbound Platform Towards Downsview,43.645549,-79.381488
1,1,Yonge-University Line,1,13816,Union Station - Northbound Platform Towards Finch,43.645849,-79.379688
1,1,Yonge-University Line,1,15663,Vaughan Metropolitan Centre Station - Southbound Platform,43.794021,-79.527906
1,1,Yonge-University Line,1,15662,Vaughan Metropolitan Centre Station - Subway Platform,43.794021,-79.527906
1,1,Yonge-University Line,1,13805,Wellesley Station - Northbound Platform,43.666149,-79.383788
1,1,Yonge-University Line,1,13806,Wellesley Station - Southbound Platform,43.664949,-79.383488
1,1,Yonge-University Line,1,13840,Wilson Station - Northbound Platform,43.735048,-79.450192
1,1,Yonge-University Line,1,13839,Wilson Station - Southbound Platform,43.733848,-79.449892
1,1,Yonge-University Line,1,13791,York Mills Station - Northbound  Platform,43.744448,-79.406191
1,1,Yonge-University Line,1,13792,York Mills Station - Southbound  Platform,43.743248,-79.405991
1,1,Yonge-University Line,1,15666,York University - Northbound Platform,43.774097,-79.499888
1,1,Yonge-University Line,1,15667,York University - Southbound Platform,43.774097,-79.499888
1,1,Yonge-University Line,1,13837,Yorkdale Station - Northbound Platform,43.725248,-79.447692
1,1,Yonge-University Line,1,13838,Yorkdale Station - Southbound Platform,43.723948,-79.447292
10,10,Van Horne,3,9613,140 Pleasant View Dr,43.785195,-79.330497
10,10,Van Horne,3,10208,2980 Don Mills Rd,43.78231,-79.352329
10,10,Van Horne,3,5989,Brian Ave at Margaret Ave,43.78653,-79.334248
10,10,Van Horne,3,7717,Brian Ave at Van Horne Ave,43.787739,-79.334818
10,10,Van Horne,3,305,Don Mills Rd at Deerford Rd,43.785281,-79.35057
10,10,Van Horne,3,7180,Don Mills Rd at Esterbrooke Ave,43.779239,-79.348996
10,10,Van Horne,3,10232,Don Mills Rd at Fairview Mall Dr North Side,43.77953,-79.348701
10,10,Van Horne,3,5091,Don Mills Rd at Godstone Rd,43.782682,-79.348922
10,10,Van Horne,3,5246,Don Mills Rd at Goodview Rd,43.783994,-79.35303
10,10,Van Horne,3,7464,Don Mills Rd at Leith Hill Rd North Side,43.777534,-79.347811
10,10,Van Horne,3,42357,Don Mills Rd at Van Horne Ave South Side,43.786746,-79.353082
10,10,Van Horne,3,43009,Don Mills Rd at Walkway to O'Shea Crescent,43.785204,-79.353606
10,10,Van Horne,3,42433,Don Mills Station at Bus Bay 13,43.775799,-79.346887
10,10,Van Horne,3,10308,Pleasant View Dr at Brian Dr,43.784614,-79.333107
10,10,Van Horne,3,1804,Van Horne Ave at Bickerton Cres,43.788106,-79.334411
10,10,Van Horne,3,18238,Van Horne Ave at Clipper Rd,43.788696,-79.331756
10,10,Van Horne,3,6284,Van Horne Ave at Don Mills Rd East Side,43.787416,-79.352355
10,10,Van Horne,3,8014,Van Horne Ave at Edmonton Dr,43.787002,-79.339917
10,10,Van Horne,3,7817,Van Horne Ave at Edmonton Rd East Side,43.786993,-79.339497
10,10,Van Horne,3,1089,Van Horne Ave at Hobart Dr,43.788065,-79.349482
10,10,Van Horne,3,4777,Van Horne Ave at Hobart Dr,43.787936,-79.349884
10,10,Van Horne,3,4987,Van Horne Ave at Houston Cres (West),43.787625,-79.347637
10,10,Van Horne,3,8197,Van Horne Ave at Houston Cres (West) West Side,43.787804,-79.347779
10,10,Van Horne,3,2553,Van Horne Ave at Kingslake Rd,43.786603,-79.345164
10,10,Van Horne,3,1322,Van Horne Ave at Kingslake Rd,43.786639,-79.345567
10,10,Van Horne,3,5697,Van Horne Ave at Lucifer Dr,43.787545,-79.337469
10,10,Van Horne,3,7616,Van Horne Ave at Lucifer Dr,43.787334,-79.337949
10,10,Van Horne,3,6447,Van Horne Ave at Victoria Park Ave,43.789053,-79.330117
10,10,Van Horne,3,6446,Victoria Park Ave at Pleasant View Dr,43.785815,-79.328126
100,100,Flemingdon Park,3,9646,1 and 3 Concorde Pl North Side,43.728143,-79.328163
100,100,Flemingdon Park,3,9049,100 Wynford Dr (Bell Canada),43.726559,-79.33177
100,100,Flemingdon Park,3,321,123 Wynford Dr,43.726923,-79.329142
100,100,Flemingdon Park,3,10189,195-205-215 Wynford Dr,43.723798,-79.324911
100,100,Flemingdon Park,3,1292,46 Overlea Blvd,43.706973,-79.34627
100,100,Flemingdon Park,3,9478,849 Broadview Ave,43.679214,-79.35811
100,100,Flemingdon Park,3,9902,876 Broadview Ave,43.679749,-79.358155
100,100,Flemingdon Park,3,9109,Broadview Ave at Bater Ave,43.686963,-79.355778
100,100,Flemingdon Park,3,1778,Broadview Ave at Browning Ave,43.680882,-79.357665
100,100,Flemingdon Park,3,9100,Broadview Ave at Chester Hill Rd,43.681397,-79.357724
100,100,Flemingdon Park,3,8948,Broadview Ave at Cosburn Ave North Side,43.688765,-79.355048
100,100,Flemingdon Park,3,9034,Broadview Ave at Cosburn Ave South Side,43.688182,-79.355485
100,100,Flemingdon Park,3,42478,Broadview Ave at Don Valley Dr,43.690627,-79.35537
100,100,Flemingdon Park,3,42477,Broadview Ave at Don Valley Dr North Side,43.690789,-79.355308
100,100,Flemingdon Park,3,2699,Broadview Ave at Hillside Dr,43.686476,-79.356194
100,100,Flemingdon Park,3,6127,Broadview Ave at Mortimer Ave North Side,43.684347,-79.356745
100,100,Flemingdon Park,3,10445,Broadview Ave at Pottery Rd South Side,43.683554,-79.357145
100,100,Flemingdon Park,3,8739,Broadview Ave at Pretoria Ave,43.678521,-79.358476
100,100,Flemingdon Park,3,42362,Broadview Station at Bus Bay 2,43.677011,-79.358044
100,100,Flemingdon Park,3,249,Concorde Pl at Concorde Gate South Side,43.729085,-79.328506
100,100,Flemingdon Park,3,2365,Concorde Pl at Concorde Pl Cul De Sac,43.730036,-79.328253
100,100,Flemingdon Park,3,8996,Concorde Pl at McDonald's Pl,43.727944,-79.328295
100,100,Flemingdon Park,3,6431,Deauville Lane at Grenoble Dr South Side,43.716123,-79.33018
100,100,Flemingdon Park,3,1404,Deauville Lane at St Dennis Dr,43.71805,-79.331096
100,100,Flemingdon Park,3,9928,Deauville Lane at St Dennis Dr South Side,43.717713,-79.331085
100,100,Flemingdon Park,3,43098,Don Valley Station at Bus Bay 2,43.72166,-79.33738
100,100,Flemingdon Park,3,8071,Gateway Blvd South Side at Don Mills Rd East Side,43.710049,-79.333744
100,100,Flemingdon Park,3,662,Gateway Blvd South Side at Grenoble Dr South Side,43.711661,-79.330127
100,100,Flemingdon Park,3,5781,Gateway Blvd South Side at Sunny Glenway East Side,43.71162,-79.330353
100,100,Flemingdon Park,3,10157,Gateway Blvd at Don Mills Rd,43.710173,-79.334116
100,100,Flemingdon Park,3,5213,Gateway Blvd at Sunny Glenway (West),43.710587,-79.331417
100,100,Flemingdon Park,3,9489,Gateway Blvd at Sunny Glenway (West) West Side,43.710687,-79.331693
100,100,Flemingdon Park,3,889,Gervais Dr at Wynford Dr South Side,43.723081,-79.336445
100,100,Flemingdon Park,3,8382,Grenoble Dr at Grenoble Dr,43.716171,-79.330001
100,100,Flemingdon Park,3,9377,Grenoble Dr at Spanbridge Rd,43.713142,-79.326922
100,100,Flemingdon Park,3,10466,Grenoble Dr at Spanbridge Rd North Side,43.713269,-79.32674
100,100,Flemingdon Park,3,8346,Grenoble Dr at Vendome Pl,43.715497,-79.328232
100,100,Flemingdon Park,3,5829,Grenoble Dr at Vendome Pl West Side,43.715557,-79.328566
100,100,Flemingdon Park,3,43166,Linkwood Lane at 5 Shady Golfway,43.717632,-79.326523
100,100,Flemingdon Park,3,10184,Linkwood Lane at Opposite 5 Shady Golfway,43.717633,-79.326338
100,100,Flemingdon Park,3,43167,Linkwood Lane at Spanbridge Rd,43.712492,-79.324477
100,100,Flemingdon Park,3,6818,Linkwood Lane at St Dennis Dr,43.71933,-79.327563
100,100,Flemingdon Park,3,43110,Linkwood Lane at Windy Golfway (South),43.716356,-79.325258
100,100,Flemingdon Park,3,6860,Linkwood Lane at Windy Golfway (South),43.716262,-79.324953
100,100,Flemingdon Park,3,7577,Millwood Rd at Overlea Blvd South Side,43.701557,-79.352492
100,100,Flemingdon Park,3,42479,O'Connor Dr at Beechwood Dr East Side,43.692697,-79.352853
100,100,Flemingdon Park,3,42480,O'connor Dr at Hopedale Ave,43.692948,-79.352006
100,100,Flemingdon Park,3,7164,Opposite 100 Wynford Dr,43.726456,-79.331376
100,100,Flemingdon Park,3,6851,Overlea Blvd at Don Mills Rd West Side,43.709806,-79.335373
100,100,Flemingdon Park,3,8145,Overlea Blvd at East York Town Centre (East Side),43.706974,-79.345216
100,100,Flemingdon Park,3,8275,Overlea Blvd at Leaside Park Dr,43.703546,-79.351559
100,100,Flemingdon Park,3,6652,Overlea Blvd at Leaside Park Dr East Side,43.703699,-79.350961
100,100,Flemingdon Park,3,4610,Overlea Blvd at Millwood Rd East Side,43.702452,-79.35223
100,100,Flemingdon Park,3,4612,Overlea Blvd at Thorncliffe Park Dr (East),43.70725,-79.344028
100,100,Flemingdon Park,3,1021,Overlea Blvd at Thorncliffe Park Dr (East) West Side,43.707457,-79.344198
100,100,Flemingdon Park,3,4951,Overlea Blvd at Thorncliffe Park Dr (West),43.705197,-79.349856
100,100,Flemingdon Park,3,8628,Overlea Blvd at Thorncliffe Park Dr (West),43.704775,-79.349853
100,100,Flemingdon Park,3,4885,Overlea Blvd at William Morgan Dr,43.707837,-79.341551
100,100,Flemingdon Park,3,161,Overlea Blvd at William Morgan Dr West Side,43.708042,-79.341738
100,100,Flemingdon Park,3,42597,Pape Ave at Donlands Ave,43.696916,-79.349173
100,100,Flemingdon Park,3,42596,Pape Ave at Hopedale Ave,43.696837,-79.349451
100,100,Flemingdon Park,3,2334,Pape Ave at O'Connor Dr,43.693358,-79.350465
100,100,Flemingdon Park,3,4614,Pape Ave at O'Connor Dr North Side,43.693657,-79.350372
100,100,Flemingdon Park,3,43111,Spanbridge Rd at Grenoble Dr,43.713004,-79.326584
100,100,Flemingdon Park,3,18836,Spanbridge Rd at Grenoble Dr East Side,43.712821,-79.326492
100,100,Flemingdon Park,3,1149,Spanbridge Rd at Vicora Linkway,43.712357,-79.324724
100,100,Flemingdon Park,3,4793,St Dennis Dr at Linkwood Lane,43.719618,-79.327989
100,100,Flemingdon Park,3,10126,St Dennis Dr at Linkwood Lane,43.719209,-79.32776
100,100,Flemingdon Park,3,10229,St Dennis Dr at Opposite 195-205-215 Wynford Dr,43.723575,-79.324594
100,100,Flemingdon Park,3,1500,Wynford Dr at Concorde Pl West Side,43.727267,-79.328478
100,100,Flemingdon Park,3,10493,Wynford Dr at Eglinton Ave East,43.72506,-79.325722
100,100,Flemingdon Park,3,42550,Wynford Dr at Eglinton Ave East Access Ramp,43.725277,-79.326222
100,100,Flemingdon Park,3,6995,Wynford Dr at Garamond Crt,43.725059,-79.333722
100,100,Flemingdon Park,3,6344,Wynford Dr at Garamond Crt West Side,43.725144,-79.333957
100,100,Flemingdon Park,3,2047,Wynford Dr at Wynford Heights Cres,43.726526,-79.327394
100,100,Flemingdon Park,3,6499,Wynford Dr at Wynford Heights Cres South Side,43.726234,-79.327495
101,101,Downsview Park,3,2829,35 Carl Hall Rd,43.746823,-79.479816
101,101,Downsview Park,3,6248,949 Wilson Ave,43.728771,-79.474465
101,101,Downsview Park,3,36127,Carl Hall Rd at Centennial College,43.747945,-79.475307
101,101,Downsview Park,3,18841,Carl Hall Rd at Centennial College,43.747621,-79.476042
101,101,Downsview Park,3,7731,Ceramic Rd at Ashwarren Rd,43.757548,-79.484622
101,101,Downsview Park,3,1872,Ceramic Rd at Ashwarren Rd,43.757132,-79.484364
101,101,Downsview Park,3,237,Ceramic Rd at Le Page Crt,43.758851,-79.484719
101,101,Downsview Park,3,42972,Downsview Park Blvd at George Butchart Dr,43.736619,-79.482071
101,101,Downsview Park,3,42572,Downsview Park Blvd at Keele St,43.737039,-79.484278
101,101,Downsview Park,3,36110,Downsview Park Blvd at Stanley Greene Blvd,43.73611,-79.479303
101,101,Downsview Park,3,36126,Downsview Park Trail at Downsview Park Station,43.753599,-79.477497
101,101,Downsview Park,3,11205,Finch West Station Bus Bay 2,43.765364,-79.490954
101,101,Downsview Park,3,1578,Keele St at Calvington Dr South Side,43.733145,-79.483707
101,101,Downsview Park,3,42971,Keele St at Denbigh Cres South Side,43.738078,-79.484953
101,101,Downsview Park,3,1082,Keele St at Diana Dr,43.740992,-79.485359
101,101,Downsview Park,3,1530,Keele St at Diana Dr South Side,43.740824,-79.48559
101,101,Downsview Park,3,10429,Keele St at Downsview Park Blvd,43.736856,-79.48436
101,101,Downsview Park,3,11213,Keele St at Finch Ave West - Finch West Station,43.76399,-79.491331
101,101,Downsview Park,3,11253,Keele St at Finch Ave West North Side - Finch West Station,43.764093,-79.490996
101,101,Downsview Park,3,11209,Keele St at Four Winds Dr - Finch West Station,43.765411,-79.491477
101,101,Downsview Park,3,4475,Keele St at Keelegate Dr,43.73283,-79.483379
101,101,Downsview Park,3,42329,Keele St at Paxtonia Blvd North Side,43.729457,-79.482646
101,101,Downsview Park,3,9807,Keele St at Sheppard Ave West South Side,43.744425,-79.486485
101,101,Downsview Park,3,7320,Keele St at Tilbury Dr,43.730459,-79.483066
101,101,Downsview Park,3,4478,Keele St at Toro Rd,43.75995,-79.490202
101,101,Downsview Park,3,9207,Keele St at Toro Rd,43.759536,-79.489856
101,101,Downsview Park,3,5088,Keele St at Victory Dr,43.728712,-79.482637
101,101,Downsview Park,3,10336,Keele St at Wandle Ave,43.731083,-79.482944
101,101,Downsview Park,3,36112,Keele St at Whitburn Cres South Side,43.736581,-79.484577
101,101,Downsview Park,3,1380,Keele St at Wycombe Rd,43.742981,-79.48611
101,101,Downsview Park,3,7216,Keele St at Wycombe Rd,43.742976,-79.485841
101,101,Downsview Park,3,9210,Le Page Crt at Ceramic Rd,43.758939,-79.485229
101,101,Downsview Park,3,10516,Le Page Crt at Keele St,43.758192,-79.489184
101,101,Downsview Park,3,37,Le Page Crt at Keele St East Side,43.758093,-79.488998
101,101,Downsview Park,3,36109,Locust Lodge Gardens at Stanley Greene Blvd,43.733692,-79.477866
101,101,Downsview Park,3,35467,Opposite 35 Carl Hall Rd,43.747125,-79.479171
101,101,Downsview Park,3,4852,Opposite 675 Wilson Ave,43.733006,-79.455114
101,101,Downsview Park,3,1903,Sheppard Ave West at Bakersfield St Westside - Downsview Par,43.754319,-79.480593
101,101,Downsview Park,3,5878,Sheppard Ave West at Chesswood Dr,43.755399,-79.474597
101,101,Downsview Park,3,42988,Sheppard Ave West at Chesswood Dr,43.755609,-79.474732
101,101,Downsview Park,3,42987,Sheppard Ave West at John Drury Dr,43.747975,-79.482862
101,101,Downsview Park,3,10161,Sheppard Ave West at John Drury Dr,43.748145,-79.48255
101,101,Downsview Park,3,8218,Sheppard Ave West at Keele St East Side,43.744807,-79.485775
101,101,Downsview Park,3,9526,Sheppard Ave West at Tuscan Gate,43.752994,-79.482768
101,101,Downsview Park,3,11210,Sheppard Ave West at Vitti St - Downsview Park Station,43.754173,-79.480489
101,101,Downsview Park,3,6589,St Regis Cres (South) at Bakersfield St,43.755202,-79.480719
101,101,Downsview Park,3,9199,St Regis Cres (South) at Bakersfield St West Side,43.755231,-79.481099
101,101,Downsview Park,3,721,St Regis Cres North at Bakersfield St,43.75704,-79.481072
101,101,Downsview Park,3,972,St Regis Cres North at Bakersfield St West Side,43.757032,-79.481627
101,101,Downsview Park,3,9727,St Regis Cres North at Ceramic Rd,43.756548,-79.48381
101,101,Downsview Park,3,1545,St Regis Cres North at Ceramic Rd East Side,43.756479,-79.483595
101,101,Downsview Park,3,36111,Stanley Greene Blvd at Downsview Park Blvd,43.736155,-79.479067
101,101,Downsview Park,3,6088,Tuscan Gate at Sheppard Ave West,43.752921,-79.483158
101,101,Downsview Park,3,4821,Tuscan Gate at St Regis Cres (South),43.75434,-79.483902
101,101,Downsview Park,3,781,Tuscan Gate at St Regis Cres (South) South Side,43.75402,-79.483974
101,101,Downsview Park,3,9074,Wilson Ave at Apex Lane,43.728721,-79.475772
101,101,Downsview Park,3,2460,Wilson Ave at Dubray Ave,43.728042,-79.477861
101,101,Downsview Park,3,7556,Wilson Ave at Dubray Ave,43.728331,-79.4775
101,101,Downsview Park,3,9352,Wilson Ave at Dufferin St,43.731854,-79.459521
101,101,Downsview Park,3,1217,Wilson Ave at Dufferin St West Side,43.732143,-79.459421
101,101,Downsview Park,3,8453,Wilson Ave at Garratt Blvd,43.730482,-79.467977
101,101,Downsview Park,3,4849,Wilson Ave at Keele St East Side,43.726932,-79.481019
101,101,Downsview Park,3,4480,Wilson Ave at Keele St North Side,43.727289,-79.481997
101,101,Downsview Park,3,4851,Wilson Ave at Lady York Ave,43.731006,-79.464577
101,101,Downsview Park,3,2402,Wilson Ave at Lady York Ave,43.731296,-79.464343
101,101,Downsview Park,3,561,Wilson Ave at Murray Rd,43.729408,-79.471718
101,101,Downsview Park,3,210,Wilson Ave at Murray Rd,43.729711,-79.471403
101,101,Downsview Park,3,7082,Wilson Ave at Northgate Dr,43.730184,-79.468213
101,101,Downsview Park,3,4853,Wilson Ave at Transit Rd West Side,43.733336,-79.453577
101,101,Downsview Park,3,26126,Wilson Station at Bus Bay 7,43.73446,-79.450745
102,102,Markham Rd,3,1256,145 Dynamic Dr,43.828039,-79.252357
102,102,Markham Rd,3,2143,150 Dynamic Dr,43.828095,-79.252608
102,102,Markham Rd,3,9898,2200 Markham Rd,43.808678,-79.24389
102,102,Markham Rd,3,18784,2201 Markham Rd,43.808298,-79.243613
102,102,Markham Rd,3,6874,2260 Markham Rd,43.810941,-79.24306
102,102,Markham Rd,3,7331,2275 Markham Rd,43.810593,-79.242772
102,102,Markham Rd,3,42627,2661 Kingston Rd,43.715423,-79.243365
102,102,Markham Rd,3,42462,7075 Markham Rd,43.837999,-79.251101
102,102,Markham Rd,3,6979,7675 Markham Rd,43.853153,-79.254732
102,102,Markham Rd,3,8695,7710 Markham Rd,43.853678,-79.255258
102,102,Markham Rd,3,8130,80 Dynamic Dr,43.824305,-79.251737
102,102,Markham Rd,3,9482,9275 Markham Rd,43.893736,-79.264383
102,102,Markham Rd,3,5061,9350 Markham Rd,43.893941,-79.264556
102,102,Markham Rd,3,11222,9690 Markham Rd,43.902205,-79.266664
102,102,Markham Rd,3,4182,Castlemore Ave at Fred McLaren Blvd,43.902812,-79.27295
102,102,Markham Rd,3,32892,Castlemore Ave at Hammersly Blvd,43.90365,-79.270447
102,102,Markham Rd,3,4181,Castlemore Ave at Markham Rd West Side,43.9043,-79.268
102,102,Markham Rd,3,4183,Castlemore Ave at Mingay Ave,43.901774,-79.276284
102,102,Markham Rd,3,42364,Centennial College Bus Terminal,43.785912,-79.229343
102,102,Markham Rd,3,32877,Dynamic Dr at McNicoll Ave North Side,43.823692,-79.251527
102,102,Markham Rd,3,9665,Dynamic Dr at Nashdene Rd North Side,43.820101,-79.248652
102,102,Markham Rd,3,9599,Dynamic Dr at Passmore Ave,43.829769,-79.253294
102,102,Markham Rd,3,7091,Dynamic Dr at Turbina Ave,43.826754,-79.251966
102,102,Markham Rd,3,1209,Dynamic Dr at Turbina Ave North Side,43.827116,-79.251922
102,102,Markham Rd,3,5328,Kingston Rd at Bellamy Rd South,43.732376,-79.224488
102,102,Markham Rd,3,18361,Kingston Rd at Brimley Rd,43.717955,-79.240455
102,102,Markham Rd,3,8641,Kingston Rd at Cathedral Bluffs Dr,43.724857,-79.232508
102,102,Markham Rd,3,1070,Kingston Rd at Fenwood Heights,43.727269,-79.229715
102,102,Markham Rd,3,746,Kingston Rd at Fenwood Heights West Side,43.727383,-79.230088
102,102,Markham Rd,3,8381,Kingston Rd at Mason Rd,43.734649,-79.221929
102,102,Markham Rd,3,605,Kingston Rd at McCowan Rd,43.725443,-79.232312
102,102,Markham Rd,3,8654,Kingston Rd at McNab Blvd,43.72896,-79.228287
102,102,Markham Rd,3,4696,Kingston Rd at McNab Blvd East Side,43.728894,-79.227864
102,102,Markham Rd,3,9861,Kingston Rd at Neilson Ave,43.72337,-79.234227
102,102,Markham Rd,3,1805,Kingston Rd at Neilson Ave West Side,43.7234,-79.23469
102,102,Markham Rd,3,8609,Kingston Rd at Parkcrest Dr,43.736092,-79.22033
102,102,Markham Rd,3,590,Kingston Rd at Parkcrest Dr,43.73564,-79.220356
102,102,Markham Rd,3,9281,Kingston Rd at Pine Ridge Dr,43.730572,-79.226452
102,102,Markham Rd,3,9221,Kingston Rd at Pine Ridge Dr,43.730112,-79.226453
102,102,Markham Rd,3,9873,Kingston Rd at Ravine Dr,43.731626,-79.224812
102,102,Markham Rd,3,18359,Kingston Rd at St Clair Ave East,43.721614,-79.23625
102,102,Markham Rd,3,6477,Kingston Rd at Whitecap Blvd East Side,43.734323,-79.221794
102,102,Markham Rd,3,2576,Main St Markham North at 16Th Ave,43.891827,-79.263892
102,102,Markham Rd,3,77,Main St Markham North at Bullock Dr,43.88138,-79.26167
102,102,Markham Rd,3,808,Main St Markham North at Highway 7,43.873549,-79.259546
102,102,Markham Rd,3,9872,Main St Markham North at James Scott Rd,43.866349,-79.257991
102,102,Markham Rd,3,9444,Main St Markham North at Parkway Ave,43.881185,-79.261443
102,102,Markham Rd,3,9388,Main St Markham North at Princess St,43.866575,-79.258221
102,102,Markham Rd,3,376,Main St Markham North at Ramona Blvd - Markham GO Station,43.88287,-79.261889
102,102,Markham Rd,3,5947,Main St Markham North at Robinson St,43.877739,-79.260689
102,102,Markham Rd,3,8134,Main St Markham North at Robinson St South Side,43.877617,-79.2608
102,102,Markham Rd,3,5724,Main St Markham North at Springdale Ave,43.885657,-79.26252
102,102,Markham Rd,3,6564,Main St Markham North at Springdale Ave,43.885943,-79.262748
102,102,Markham Rd,3,7869,Main St Markham North at Station St - Markham GO Station,43.882364,-79.261894
102,102,Markham Rd,3,1962,Main St Markham North at Thomson Crt,43.874837,-79.259936
102,102,Markham Rd,3,4178,Major Mackenzie Dr East at Markham Rd,43.90975,-79.26846
102,102,Markham Rd,3,4179,Major Mackenzie Dr East at Ralph Chalmers Ave,43.908417,-79.273055
102,102,Markham Rd,3,1667,Markham Rd at 14Th Ave,43.856591,-79.255581
102,102,Markham Rd,3,2458,Markham Rd at 14Th Ave,43.856238,-79.255878
